time, temp, ax, ay, az, gx, gy, gz, mx, my, mz,
2.910217e+01, 2.574436e+01, -2.363077e+00, 3.830723e-01, -8.221689e+00,-1.574793e+00, -8.377581e-01, 7.447627e-01,-4.305000e-05, -5.670000e-05, 7.035000e-05,
2.920564e+01, 2.550475e+01, -1.920150e+00, 4.577714e+00, -8.032547e+00,-1.210806e+00, -1.471406e+00, 3.418714e-01,-3.720000e-05, -6.675000e-05, 6.300000e-05,
2.930911e+01, 2.574436e+01, -1.637634e+00, 7.484274e+00, -8.161833e+00,-4.286316e+00, -2.044300e+00, 3.890352e-02,-3.405000e-05, -7.770000e-05, 4.695000e-05,
2.941253e+01, 2.579228e+01, -3.993528e+00, 7.220912e+00, -6.890512e+00,-1.598775e-01, -8.358928e-01, 6.163277e-01,-3.360000e-05, -7.935000e-05, 4.455000e-05,
2.951592e+01, 2.574436e+01, -3.074155e+00, 6.050148e+00, -5.482722e+00,-2.670487e+00, 2.384839e+00, -2.747228e+00,-3.195000e-05, -8.160000e-05, 4.125000e-05,
2.961936e+01, 2.584021e+01, -2.908955e+00, 6.519411e+00, -3.957615e+00,-6.247480e+00, -2.067482e+00, 2.763482e+00,-3.780000e-05, -8.025000e-05, 2.805000e-05,
2.972402e+01, 2.550475e+01, -3.435679e+00, 8.236054e+00, 1.149217e-01,-1.622490e+00, -8.923829e-01, -1.285149e+00,-3.615000e-05, -7.455000e-05, 2.850000e-06,
2.982775e+01, 2.550475e+01, -3.550601e+00, 4.398148e+00, 6.540959e+00,-1.313127e+00, -4.972190e-01, -1.444227e+00,-3.870000e-05, -4.455000e-05, -2.190000e-05,
2.993122e+01, 2.564852e+01, -4.982334e+00, 3.361459e+00, 8.434772e+00,-2.039770e+00, -1.585452e+00, -2.464778e+00,-3.765000e-05, -2.910000e-05, -2.205000e-05,
3.003472e+01, 2.550475e+01, -4.199430e+00, 2.128445e+00, 1.089122e+01,-1.482864e+00, 6.792129e-01, -5.425176e-01,-3.180000e-05, -1.950000e-05, -2.310000e-05,
3.013817e+01, 2.579228e+01, -4.872200e+00, -7.948750e-01, 1.074518e+01,-2.190322e-01, 5.958101e-01, 2.741899e-01,-3.180000e-05, -1.335000e-05, -2.040000e-05,
3.024165e+01, 2.593605e+01, -3.368642e+00, -2.509123e+00, 1.049379e+01,-4.641777e-01, 1.982481e-01, 9.009097e-01,-2.610000e-05, -1.080000e-05, -2.220000e-05,
3.034526e+01, 2.564852e+01, -3.938462e+00, -1.541866e+00, 8.197746e+00,-4.173602e+00, 8.047167e-01, 2.406156e-01,-3.180000e-05, -1.650000e-06, -1.620000e-05,
3.044868e+01, 2.560059e+01, -5.432444e+00, -5.872977e+00, 6.653486e+00,-5.046267e+00, -1.029611e+00, 1.480999e+00,-3.840000e-05, 9.750000e-06, -1.050000e-06,
3.055211e+01, 2.584021e+01, -3.734955e+00, -2.501941e+00, 1.053209e+01,-5.548015e+00, 4.724380e-01, 1.624622e+00,-4.005000e-05, 1.695000e-05, 2.205000e-05,
3.065553e+01, 2.593605e+01, -6.038177e+00, -7.529764e+00, -1.165976e+00,-5.185360e-01, 6.621593e-01, -2.965727e-01,-4.005000e-05, 1.050000e-05, 5.490000e-05,
3.075903e+01, 2.598398e+01, -5.418078e+00, -6.612785e+00, -4.481946e+00,-4.088067e+00, -3.016355e-01, 2.675283e-01,-3.885000e-05, -1.050000e-06, 6.945000e-05,
3.086254e+01, 2.579228e+01, -6.416460e+00, -5.640739e+00, -6.418855e+00,-9.712558e-01, -7.389005e-01, 1.344303e+00,-4.305000e-05, -1.110000e-05, 7.380000e-05,
3.096601e+01, 2.598398e+01, -5.406107e+00, -4.091691e+00, -6.471527e+00,2.709924e-01, -9.014426e-01, -1.406922e-01,-3.870000e-05, -1.980000e-05, 7.965000e-05,
3.106946e+01, 2.545682e+01, -7.740454e+00, -5.999869e+00, -8.695740e+00,2.635847e+00, 3.144257e-01, -1.630750e-01,-3.990000e-05, -1.830000e-05, 7.770000e-05,
3.117284e+01, 2.564852e+01, -5.200206e+00, -6.457162e+00, -5.501875e+00,2.257737e+00, -5.750261e-01, -1.295008e-01,-3.945000e-05, -6.900000e-06, 7.275000e-05,
3.127619e+01, 2.579228e+01, -7.141904e+00, -7.292738e+00, -2.583344e+00,5.515241e+00, -4.316692e-02, 9.344839e-01,-4.305000e-05, 3.150000e-06, 6.390000e-05,
3.137966e+01, 2.579228e+01, -5.825093e+00, -7.687782e+00, 2.595315e+00,-1.091164e+00, 1.098358e+00, -1.245179e+00,-4.065000e-05, 1.800000e-05, 2.565000e-05,
3.148314e+01, 2.584021e+01, -6.325481e+00, -4.781221e+00, 4.474763e+00,-1.188956e+00, -5.760919e-01, -3.434701e-01,-4.170000e-05, 1.590000e-05, 9.900000e-06,
3.158656e+01, 2.574436e+01, -6.040571e+00, -5.580884e+00, 5.461174e+00,8.731176e+00, -2.351531e+00, 2.839424e+00,-3.675000e-05, -7.500000e-07, -1.260000e-05,
3.169004e+01, 2.579228e+01, -3.387795e+00, 5.951985e+00, 7.220912e+00,-3.223130e+00, 2.721648e+00, -1.020551e+00,-2.835000e-05, -5.505000e-05, -1.980000e-05,
3.179354e+01, 2.550475e+01, -7.055712e+00, 1.878491e+01, 9.476250e+00,1.233988e+00, 1.535357e+00, 1.467142e+00,-3.375000e-05, -6.960000e-05, -5.850000e-06,
3.189700e+01, 2.593605e+01, -4.481946e+00, 8.456320e+00, 1.692701e+00,3.489060e+00, 2.182328e-01, -1.491124e+00,-3.405000e-05, -7.365000e-05, 3.000000e-07,
3.200044e+01, 2.603190e+01, -5.542577e+00, 8.066065e+00, -1.053449e-01,8.742634e-01, -7.117213e-01, 7.929924e-01,-3.780000e-05, -7.875000e-05, 2.385000e-05,
3.210390e+01, 2.593605e+01, -7.335834e+00, 4.386177e+00, -1.725022e+01,7.559541e-01, -8.886524e-01, 1.740533e+00,-3.525000e-05, -8.160000e-05, 3.315000e-05,
3.220736e+01, 2.593605e+01, -4.592079e+00, 6.181829e+00, -8.137891e+00,4.100858e-01, -2.560705e+00, 2.722447e+00,-3.000000e-05, -7.695000e-05, 5.415000e-05,
3.231715e+01, 2.593605e+01, -4.108450e+00, 5.501875e+00, -6.751649e+00,4.921562e+00, -1.455418e+00, 1.707225e+00,-2.325000e-05, -7.005000e-05, 6.270000e-05,
3.242053e+01, 2.560059e+01, -3.694253e+00, 3.303998e+00, -1.024239e+01,1.120741e+00, -6.517672e-01, 8.393568e-02,-2.505000e-05, -5.460000e-05, 7.755000e-05,
3.252390e+01, 2.593605e+01, -3.143587e+00, 2.178724e+00, -1.215297e+01,3.082172e+00, -7.711424e-01, 4.231424e-01,-1.530000e-05, -3.975000e-05, 7.980000e-05,
3.262730e+01, 2.598398e+01, -3.093309e+00, -2.973598e+00, -1.094868e+01,4.016123e+00, -2.992107e+00, 1.944910e+00,-2.115000e-05, -2.250000e-05, 8.145000e-05,
3.273072e+01, 2.593605e+01, -5.279215e+00, -3.076549e+00, -8.961497e+00,1.175899e+00, -2.172202e+00, 9.648607e-01,-2.490000e-05, -1.335000e-05, 7.920000e-05,
3.283406e+01, 2.579228e+01, -4.975151e+00, -4.288015e+00, -7.584831e+00,4.541587e+00, -1.166839e+00, 1.178297e+00,-2.970000e-05, -4.500000e-07, 7.200000e-05,
3.293752e+01, 2.579228e+01, -7.338228e+00, -6.102820e+00, -5.865794e-01,3.378744e+00, -2.909770e-01, 3.370750e-01,-3.990000e-05, 1.455000e-05, 4.860000e-05,
3.304096e+01, 2.564852e+01, -5.628768e+00, -7.122750e+00, -3.045425e+00,3.944444e+00, -8.739970e-02, 1.713354e-01,-3.585000e-05, 1.830000e-05, 3.945000e-05,
3.314428e+01, 2.579228e+01, -7.010222e+00, -8.508993e+00, -4.788403e-03,4.063553e+00, -4.492558e-01, 2.542052e-01,-3.495000e-05, 1.950000e-05, 2.385000e-05,
3.324771e+01, 2.598398e+01, -7.086837e+00, -8.149862e+00, -3.974375e-01,4.549847e+00, 1.436233e+00, 1.337375e+00,-4.125000e-05, 1.890000e-05, 1.485000e-05,
3.335122e+01, 2.593605e+01, -7.208941e+00, -4.355053e+00, 5.430049e+00,4.964729e+00, 1.167106e+00, 1.065850e-03,-4.515000e-05, -2.400000e-06, -9.300000e-06,
3.345470e+01, 2.564852e+01, -2.645593e+00, 1.337640e+01, 3.586993e+01,2.348334e+00, 5.774242e-01, -6.443063e-01,-5.850000e-05, -2.400000e-05, -1.200000e-05,
3.355813e+01, 2.603190e+01, -7.642292e+00, -1.393425e+00, 5.145139e+00,4.051829e+00, -6.176600e-01, 2.125838e+00,-5.490000e-05, -2.865000e-05, -1.770000e-05,
3.366160e+01, 2.560059e+01, -5.959168e+00, 2.121263e+00, 8.951920e+00,2.721914e+00, -8.268331e-01, 1.535357e+00,-4.230000e-05, -4.035000e-05, -2.070000e-05,
3.376507e+01, 2.584021e+01, -5.999869e+00, 2.999935e+00, 8.269573e+00,6.259204e-01, -4.902910e-01, -7.354365e-02,-3.720000e-05, -4.935000e-05, -2.130000e-05,
3.386848e+01, 2.584021e+01, -6.287174e+00, 3.787627e+00, 6.605602e+00,-2.813844e-01, -4.548515e-01, 3.120276e-01,-3.615000e-05, -4.905000e-05, -2.040000e-05,
3.397192e+01, 2.627151e+01, -7.065289e+00, 2.499547e+00, 7.745242e+00,-3.102956e+00, 2.220965e+00, -1.862573e-01,-3.825000e-05, -4.455000e-05, -2.145000e-05,
3.407540e+01, 2.598398e+01, -7.948750e+00, 4.525041e-01, 5.600038e+00,-7.019155e+00, -5.643676e-01, -2.737636e+00,-4.770000e-05, -1.935000e-05, -1.935000e-05,
3.417886e+01, 2.617567e+01, -7.208941e+00, -5.035006e+00, 4.857835e+00,-7.024218e+00, 1.517237e+00, -7.775375e-01,-4.590000e-05, -2.400000e-06, -9.600000e-06,
3.428226e+01, 2.631944e+01, -6.813898e+00, -1.259589e+01, -2.667141e+00,-8.731443e+00, 2.634781e+00, -2.299305e+00,-4.275000e-05, 1.575000e-05, 3.600000e-05,
3.438573e+01, 2.603190e+01, -4.819528e+00, -3.466804e+00, -7.977480e+00,-4.574095e+00, 1.935850e+00, -1.520435e+00,-3.030000e-05, -2.250000e-06, 7.140000e-05,
3.449033e+01, 2.612774e+01, -6.876147e+00, -4.213795e-01, 7.422025e-02,-4.872267e+00, 1.333378e+00, 3.421378e-01,-3.825000e-05, -7.350000e-06, 7.380000e-05,
3.459377e+01, 2.651113e+01, -6.514623e+00, 2.250550e+00, -7.534553e+00,-3.091231e+00, -2.528729e-01, -8.979786e-02,-4.170000e-05, -2.910000e-05, 7.785000e-05,
3.469723e+01, 2.612774e+01, -7.812280e+00, 5.588067e+00, -7.441179e+00,-2.988110e+00, -1.297139e+00, -6.991976e-01,-4.560000e-05, -4.725000e-05, 7.500000e-05,
3.480062e+01, 2.627151e+01, -5.817910e+00, 6.260837e+00, -3.126827e+00,-3.339041e+00, -3.510377e+00, 1.221464e+00,-4.905000e-05, -6.075000e-05, 6.330000e-05,
3.490398e+01, 2.627151e+01, -7.771579e+00, 7.304709e+00, -7.493851e-01,-2.199648e+00, 4.806983e-01, -7.242450e-01,-5.370000e-05, -6.660000e-05, 4.785000e-05,
3.500738e+01, 2.612774e+01, -7.524976e+00, 5.810727e+00, 8.954314e-01,-3.354496e+00, 5.635682e-01, -9.392803e-01,-5.730000e-05, -6.915000e-05, 3.450000e-05,
3.511083e+01, 2.636736e+01, -9.528923e+00, -5.482722e-01, -2.729390e+00,-2.882325e+00, 4.705728e-01, -3.296940e+00,-6.600000e-05, -5.955000e-05, 2.130000e-05,
3.521423e+01, 2.631944e+01, -8.030152e+00, -9.445126e+00, -3.399766e+00,-8.731443e+00, -5.051862e+00, -1.721881e+00,-6.900000e-05, -2.820000e-05, 1.500000e-07,
3.531766e+01, 2.631944e+01, -7.005434e+00, -4.149151e+00, 5.106832e+00,2.972123e+00, -3.150120e+00, -2.051761e-02,-6.090000e-05, -2.295000e-05, -7.350000e-06,
3.542110e+01, 2.655905e+01, -1.060392e+01, -1.692701e+00, -1.589750e+00,4.220766e-01, -5.379878e-01, 8.180398e-02,-6.015000e-05, -1.980000e-05, -7.800000e-06,
3.552444e+01, 2.651113e+01, -8.173804e+00, -5.324704e+00, 4.678270e+00,-1.499651e+00, -3.861041e-01, 1.945176e-01,-5.790000e-05, -1.545000e-05, -6.750000e-06,
3.562781e+01, 2.665490e+01, -7.596802e+00, -6.689399e+00, 4.149151e+00,-1.628086e+00, -2.590015e-01, 2.360858e-01,-5.550000e-05, -1.320000e-05, -7.950000e-06,
3.573125e+01, 2.627151e+01, -6.631939e+00, -8.202535e+00, 3.445256e+00,-1.878561e-01, 3.724080e+00, 1.790628e-01,-5.970000e-05, -8.400000e-06, -2.850000e-06,
3.583478e+01, 2.665490e+01, -7.472303e+00, -6.828263e+00, 1.395820e+00,-2.312361e+00, 1.167106e+00, -4.172803e-01,-6.015000e-05, -1.200000e-06, 8.100000e-06,
3.593835e+01, 2.651113e+01, -5.683835e+00, -8.671798e+00, -8.571242e-01,-2.005130e+00, -8.620062e-01, -1.413850e+00,-5.715000e-05, 5.250000e-06, 1.560000e-05,
3.604174e+01, 2.655905e+01, -4.912902e+00, -7.639897e+00, -2.947262e+00,-3.251375e+00, 6.360460e-01, -1.014956e+00,-5.385000e-05, 9.750000e-06, 2.775000e-05,
3.614525e+01, 2.646320e+01, -5.056554e+00, -5.020641e+00, -2.930503e+00,-5.468343e+00, -6.768147e-01, -6.315161e-01,-5.550000e-05, 8.700000e-06, 3.930000e-05,
3.624864e+01, 2.655905e+01, -6.205771e+00, -4.017470e+00, -7.505822e+00,-2.700331e+00, -4.665758e-01, -4.982849e-02,-5.685000e-05, 9.000000e-07, 5.775000e-05,
3.635204e+01, 2.651113e+01, -3.354277e+00, 1.848324e+00, -5.252878e+00,-8.801256e-01, 3.518371e+00, -2.401360e+00,-4.965000e-05, -1.875000e-05, 7.425000e-05,
3.645545e+01, 2.651113e+01, -4.592079e+00, 4.264073e+00, -5.738901e+00,-1.617427e+00, 4.330815e+00, -1.915599e+00,-4.005000e-05, -3.300000e-05, 7.830000e-05,
3.655889e+01, 2.655905e+01, -3.902549e-01, 6.248866e+00, -2.115995e+01,-8.731443e+00, 8.686677e-02, 6.867804e+00,-1.875000e-05, -5.370000e-05, 7.845000e-05,
3.666234e+01, 2.655905e+01, -4.905719e+00, -2.683900e+00, 1.067814e+00,8.731176e+00, -1.618760e+00, 2.991041e+00,-3.435000e-05, -6.480000e-05, 6.675000e-05,
3.676575e+01, 2.665490e+01, 3.416526e+00, 8.995016e+00, -5.631162e+00,-1.828199e+00, -1.813011e+00, -1.459415e+00,-1.980000e-05, -5.880000e-05, 7.485000e-05,
3.686920e+01, 2.670282e+01, 1.319205e+00, 8.286332e+00, -3.636792e+00,-5.242916e+00, -8.276325e-01, -2.649703e+00,-3.060000e-05, -6.465000e-05, 6.810000e-05,
3.697259e+01, 2.646320e+01, -1.199495e+00, 1.107797e+01, -2.176329e+00,-3.977486e+00, 1.364288e-01, -2.042701e+00,-3.810000e-05, -7.245000e-05, 5.265000e-05,
3.707602e+01, 2.651113e+01, -2.226608e-01, 5.681441e+00, 5.245696e+00,9.920398e-01, -2.214570e+00, 4.460582e-01,-3.585000e-05, -8.025000e-05, 3.180000e-05,
3.717945e+01, 2.670282e+01, -3.442862e+00, 1.043393e+01, 8.298303e+00,-6.323155e-01, 1.850049e+00, 3.290812e-01,-3.825000e-05, -7.980000e-05, 3.225000e-05,
3.728288e+01, 2.655905e+01, -1.233014e+00, 5.995081e+00, -2.944868e-01,-2.535657e+00, 3.202879e-01, -8.345605e-01,-3.420000e-05, -7.800000e-05, 8.850000e-06,
3.738652e+01, 2.665490e+01, -1.182736e+00, 1.417367e+00, 9.919177e+00,-2.794659e+00, 1.554276e+00, -9.635284e-01,-3.600000e-05, -6.105000e-05, -1.365000e-05,
3.749012e+01, 2.655905e+01, -4.898537e+00, 2.121263e+00, 8.846575e+00,-3.354230e+00, -1.160444e+00, 1.004564e+00,-4.410000e-05, -5.010000e-05, -1.635000e-05,
3.759394e+01, 2.670282e+01, -1.745373e+00, -4.216189e+00, 9.402030e+00,-6.036974e+00, 1.556141e-01, -1.356561e+00,-3.780000e-05, -3.540000e-05, -2.565000e-05,
3.769743e+01, 2.655905e+01, -3.430891e+00, -7.036559e+00, 6.042965e+00,-2.592946e+00, -2.070680e+00, -4.004931e-01,-4.290000e-05, -8.250000e-06, -1.590000e-05,
3.780094e+01, 2.679866e+01, -1.994370e+00, -7.924807e+00, 5.085284e+00,-5.840858e-01, 4.990842e-01, 1.854579e-01,-3.675000e-05, -7.500000e-07, -1.365000e-05,
3.790441e+01, 2.679866e+01, -1.522712e+00, -4.611232e+00, 1.122402e+01,-4.727577e+00, 2.056291e+00, 4.471241e-01,-4.185000e-05, 3.150000e-06, -8.100000e-06,
3.800785e+01, 2.689451e+01, -4.802769e+00, -1.060152e+01, -1.898602e+00,1.649669e+00, -9.949709e-01, -7.682114e-01,-4.425000e-05, 1.380000e-05, 1.125000e-05,
3.811132e+01, 2.684659e+01, -2.418144e+00, -8.935161e+00, 4.486734e+00,5.979152e+00, -8.771945e-01, -2.076809e+00,-3.825000e-05, 6.900000e-06, -5.400000e-06,
3.821475e+01, 2.679866e+01, -1.963245e+00, -8.588001e+00, 6.438008e+00,2.319556e+00, 3.216202e-01, -1.979816e-01,-3.615000e-05, -5.100000e-06, -1.575000e-05,
3.831818e+01, 2.655905e+01, -1.563414e+00, -2.580949e+00, 1.056082e+01,2.481832e+00, 3.328116e-01, -5.076110e-01,-3.885000e-05, -1.095000e-05, -1.860000e-05,
3.842168e+01, 2.655905e+01, -2.370260e+00, -5.669470e+00, 7.905654e+00,3.541819e+00, -1.451954e+00, -1.930254e+00,-4.245000e-05, -1.395000e-05, -1.755000e-05,
3.852514e+01, 2.703828e+01, -2.899378e+00, -4.929661e+00, 9.449914e+00,2.199914e+00, 6.091332e-01, 2.768545e-01,-4.470000e-05, -2.595000e-05, -2.115000e-05,
3.862857e+01, 2.670282e+01, -1.886631e+00, -3.263297e+00, 1.023042e+01,8.008530e+00, 2.024316e+00, 1.055191e+00,-4.500000e-05, -4.245000e-05, -1.905000e-05,
3.873195e+01, 2.670282e+01, -3.258508e+00, 2.688688e+00, 8.813056e+00,4.828833e+00, -9.747198e-01, 1.375746e+00,-4.740000e-05, -6.255000e-05, -7.200000e-06,
3.883535e+01, 2.679866e+01, -1.384567e+01, 7.098808e+00, -2.482787e+00,4.833097e+00, 1.480199e+00, -2.377112e+00,-4.500000e-05, -7.590000e-05, 9.900000e-06,
3.893878e+01, 2.684659e+01, -1.580173e+00, 9.258378e+00, 1.735796e+00,3.114946e+00, -6.208576e-02, 2.123706e-01,-4.290000e-05, -7.965000e-05, 3.585000e-05,
3.904217e+01, 2.670282e+01, -1.080264e+01, 2.208651e+01, -3.687071e+00,4.506414e+00, 1.350432e+00, -2.351798e+00,-4.680000e-05, -7.035000e-05, 5.250000e-05,
3.914698e+01, 2.689451e+01, -3.538630e+00, -2.944868e-01, -7.352593e+00,3.918864e+00, 1.076775e+00, -3.197550e-01,-4.650000e-05, -5.835000e-05, 6.675000e-05,
3.925048e+01, 2.679866e+01, 3.160346e-01, 4.936844e+00, -9.768343e+00,4.126172e+00, 2.518870e+00, 9.328852e-01,-3.210000e-05, -3.960000e-05, 8.070000e-05,
3.935407e+01, 2.684659e+01, 1.611298e+00, 1.683124e+00, -1.049857e+01,1.093829e+00, -3.157580e-01, -8.899847e-02,-2.805000e-05, -2.445000e-05, 8.220000e-05,
3.945756e+01, 2.684659e+01, 1.915361e-01, -1.039084e+00, -1.044590e+01,1.552677e+00, -8.079143e-01, -9.059725e-03,-3.015000e-05, -1.650000e-05, 7.995000e-05,
3.956097e+01, 2.665490e+01, 1.101333e+00, -8.690952e-01, -1.087686e+01,2.053893e+00, 6.637581e-01, -2.137029e-01,-2.490000e-05, -8.850000e-06, 7.725000e-05,
3.966446e+01, 2.679866e+01, 6.560113e-01, -4.728548e+00, -3.675100e+00,6.504083e+00, 7.839326e-01, 8.846555e-01,-2.400000e-05, 1.830000e-05, 5.130000e-05,
3.976789e+01, 2.684659e+01, 2.023100e+00, -1.134373e+01, -1.659182e+00,4.139761e+00, -2.129035e-01, 6.661562e-03,-2.655000e-05, 2.325000e-05, 2.490000e-05,
3.987132e+01, 2.689451e+01, -1.316811e-01, -9.859322e+00, 3.615245e+00,4.022251e+00, -7.173170e-01, 1.734937e+00,-3.810000e-05, 1.050000e-05, -7.500000e-07,
3.997477e+01, 2.670282e+01, -3.423708e-01, -6.447585e+00, 5.781997e+00,3.277489e+00, -1.017087e+00, -3.418714e-01,-3.600000e-05, -2.250000e-06, -1.590000e-05,
4.007818e+01, 2.679866e+01, -1.268927e-01, -4.927267e+00, 9.121908e+00,3.041669e+00, 1.548680e+00, 3.480000e-01,-3.375000e-05, -1.680000e-05, -2.460000e-05,
4.018164e+01, 2.679866e+01, -2.420538e+00, -2.992752e-01, 8.954314e+00,3.059522e+00, 2.598276e+00, -7.815345e-01,-4.560000e-05, -3.090000e-05, -2.220000e-05,
4.028508e+01, 2.651113e+01, -3.143587e+00, -1.048660e+00, 9.232042e+00,6.173936e-01, 8.428209e-01, 6.954671e-02,-5.040000e-05, -3.765000e-05, -1.695000e-05,
4.038853e+01, 2.689451e+01, -3.050213e+00, -3.313575e+00, 8.097190e+00,-7.136398e+00, -3.770444e-01, -2.088799e+00,-5.370000e-05, -2.400000e-05, -1.890000e-05,
4.049191e+01, 2.679866e+01, -2.705448e+00, -8.180987e+00, 4.431667e+00,-4.401694e+00, 1.511908e+00, -4.108852e-01,-4.500000e-05, 4.800000e-06, -3.750000e-06,
4.059536e+01, 2.703828e+01, -1.812411e+00, -7.479486e+00, -3.078943e+00,-2.963596e+00, 2.350199e-01, 1.523633e+00,-4.710000e-05, 1.530000e-05, 2.040000e-05,
4.069880e+01, 2.689451e+01, -4.371812e+00, -7.627926e+00, -4.759673e+00,-4.576493e+00, 5.406524e-01, 2.508478e+00,-5.325000e-05, 9.300000e-06, 4.710000e-05,
4.080220e+01, 2.703828e+01, 2.394202e-02, -6.449979e+00, -9.141062e+00,-1.086368e+00, 2.025115e-01, 8.516141e-01,-5.385000e-05, 1.500000e-06, 5.730000e-05,
4.090570e+01, 2.699036e+01, -3.287239e+00, -4.089296e+00, -8.870517e+00,-3.051795e+00, 6.469709e-01, -2.685942e-01,-5.550000e-05, -1.170000e-05, 6.525000e-05,
4.100918e+01, 2.689451e+01, -4.596867e+00, 3.567360e-01, -9.861717e+00,-2.775740e+00, 2.494089e-01, 4.609801e-01,-5.970000e-05, -3.240000e-05, 6.540000e-05,
4.111275e+01, 2.703828e+01, -1.221043e+00, 7.134721e-01, -1.762611e+01,-8.731443e+00, 6.741767e+00, -2.892184e+00,-5.520000e-05, -5.325000e-05, 6.390000e-05,
4.121616e+01, 2.718205e+01, -3.785233e+00, 9.885659e+00, -7.007828e+00,-7.830800e+00, 1.099424e+00, -1.245712e+00,-4.800000e-05, -6.840000e-05, 5.175000e-05,
4.131966e+01, 2.689451e+01, -1.819593e+00, 9.279926e+00, 1.280898e+00,-3.547149e+00, 6.664227e-01, 7.301072e-02,-5.040000e-05, -7.485000e-05, 3.450000e-05,
4.142323e+01, 2.699036e+01, -4.347870e+00, 8.738836e+00, 4.158728e+00,-4.395032e+00, -3.341440e-01, -8.252343e-01,-5.325000e-05, -7.005000e-05, 1.305000e-05,
4.152671e+01, 2.708620e+01, -2.652775e+00, 5.770026e+00, 7.735666e+00,-4.037706e+00, -1.287547e+00, -9.089035e-01,-5.565000e-05, -5.895000e-05, -2.400000e-06,
4.163006e+01, 2.689451e+01, -3.622427e+00, 3.411737e+00, 8.540117e+00,-5.862175e-02, 2.836760e+00, 1.448224e+00,-5.835000e-05, -5.160000e-05, -6.000000e-06,
4.173346e+01, 2.689451e+01, -4.812345e+00, 2.688688e+00, 8.489839e+00,-1.183093e-01, 1.486861e-01, 4.479234e-01,-6.240000e-05, -5.115000e-05, -1.500000e-06,
4.183689e+01, 2.689451e+01, -4.156334e+00, 2.078167e+00, 8.769961e+00,-1.213737e+00, 1.252374e-02, 3.218867e-01,-5.895000e-05, -4.530000e-05, -8.100000e-06,
4.194034e+01, 2.718205e+01, -2.681506e+00, 2.492364e+00, 1.008677e+01,-3.741133e+00, -2.238285e-02, 6.125973e-01,-5.715000e-05, -3.900000e-05, -1.260000e-05,
4.204423e+01, 2.699036e+01, -3.117251e+00, -2.971204e+00, 9.002198e+00,-3.716352e+00, 8.742634e-01, 4.372649e-01,-5.850000e-05, -2.550000e-05, -9.300000e-06,
4.214767e+01, 2.703828e+01, -7.857770e+00, -5.528212e+00, 4.180276e+00,-1.666190e+00, -8.700000e-01, -2.184992e-02,-6.960000e-05, -2.265000e-05, 5.250000e-06,
4.225108e+01, 2.689451e+01, -6.890512e+00, -6.363788e+00, 3.519476e+00,3.456018e-01, 2.502083e-01, -1.721348e-01,-6.960000e-05, -1.770000e-05, 6.750000e-06,
4.235454e+01, 2.689451e+01, -8.238448e+00, -7.208941e+00, 2.839523e+00,-9.771179e-01, -4.303369e-01, -5.838193e-01,-6.840000e-05, -1.440000e-05, 6.450000e-06,
4.245798e+01, 2.718205e+01, -7.984663e+00, -6.718130e+00, 1.137246e+00,-2.540986e+00, 7.865973e-01, -4.071547e-01,-6.900000e-05, -1.485000e-05, 1.155000e-05,
4.256137e+01, 2.708620e+01, -6.876147e+00, -5.956774e+00, -1.671153e+00,-4.660695e+00, 2.170071e+00, 2.339274e+00,-7.245000e-05, -1.020000e-05, 2.280000e-05,
4.266484e+01, 2.699036e+01, -7.003040e+00, -3.739743e+00, -2.367865e+00,-1.328848e+00, 1.553476e+00, -3.019020e-01,-7.275000e-05, -1.410000e-05, 3.300000e-05,
4.276814e+01, 2.718205e+01, -9.390059e+00, -6.177040e+00, -1.460463e+00,-1.556407e+00, 1.228659e+00, -5.238653e-01,-7.215000e-05, -1.515000e-05, 3.855000e-05,
4.287577e+01, 2.703828e+01, -6.272808e+00, -3.718195e+00, -4.309563e+00,-1.388270e+00, 2.243614e-01, -6.818775e-01,-7.005000e-05, -1.215000e-05, 4.425000e-05,
4.297921e+01, 2.699036e+01, -1.819354e+01, -1.549288e+01, -3.119405e+01,-1.126070e+00, -1.913201e-01, 6.469709e-01,-6.690000e-05, -9.750000e-06, 5.145000e-05,
4.308265e+01, 2.722997e+01, -3.725378e+00, -1.922544e+00, -6.112397e+00,-2.257204e+00, 6.067351e-01, 4.156815e-01,-6.585000e-05, -1.230000e-05, 5.820000e-05,
4.318606e+01, 2.699036e+01, -3.174711e+00, -9.097966e-02, -1.023761e+01,-3.696634e+00, 5.227994e-01, -3.972956e-01,-5.745000e-05, -2.610000e-05, 6.825000e-05,
4.328945e+01, 2.718205e+01, -2.643199e+00, 5.592855e+00, -8.590396e+00,-3.912202e+00, 5.736138e+00, -8.534794e-01,-5.115000e-05, -4.185000e-05, 7.275000e-05,
4.339293e+01, 2.708620e+01, -4.237737e-01, 5.904101e+00, -7.161057e+00,-3.661728e+00, -2.965727e-01, -5.172037e-01,-4.680000e-05, -5.400000e-05, 7.080000e-05,
4.349639e+01, 2.737374e+01, -1.951274e+00, 9.284714e+00, -6.591237e+00,-3.291078e+00, -1.549479e+00, 3.298806e-01,-4.920000e-05, -6.615000e-05, 5.700000e-05,
4.359981e+01, 2.689451e+01, -1.960851e+00, 1.003410e+01, -2.674323e+00,-3.170371e+00, 2.098126e+00, -2.651302e-01,-4.845000e-05, -7.230000e-05, 4.635000e-05,
